2013|Ed64|fradet2013rp-1|Parallel measurements of reaction kinetics using ultralow-volumes|Aufradet Auabbyad Auvos Aubaroud|Stpub|13 - 22|4326|4330|Rsno|Pppd|Dr11||
2014|Ed12|gallaire2014rp-1|Marangoni induced force on a drop in a Hele Shaw cell|Augallaire Aumeliga Aulaure Aubaroud|Stpub|26 - 062105|0|0|Rsno|Pppd|Dr11||
2003|Ed14|baroud2003rp-1|Nonextensivity in turbulence in rotating two-dimensional and three-dimensional flows|Aubaroud Auswinney|Stpub|184|21|28|Rsno|Pppd|Dr11||
2003|Ed12|baroud2003rp-2|Scaling in three-dimensional and quasi-two-dimensional rotating turbulent flows|Aubaroud Aubrendan Auswinney|Stpub|15 - 8|2091|2104|Rsno|Pppd|Dr11||
2003|Ed19|baroud2003rp-3|Reaction-diffusion dynamics&#58; Confrontation between theory and experiment in a microfluidic reactor|Aubaroud Auokkels Aumenetrier Autabeling|Stpub|67 - 060104 &#40;R&#41;|0|0|Rsno|Pppd|Dr11||
2007|Ed19|baroud2007rp-2|Thermocapillary valve for droplet production and sorting|Aubaroud Audelville Augallaire Auwunenburger|Stpub|75 &#40;046302&#41;|0|0|Rsno|Pppd|Dr11||
2002|Ed14|ragwitz2002rp-1|Nonlinear determinism in time series measurements of two-dimensional turbulence|Auragwitz Aubaroud Aubrendan Auswinney|Stpub|162|244|255|Rsno|Pppd|Dr11||
2001|Ed1|tian2001rp-1|Experimental and numerical studies of an eastward jet over topography|Autian Auweeks Auide Auurbach Aubaroud Aughil|Stpub|438|129|157|Rsno|Pppd|Dr11||
2000|Ed10|baroud2000rp-1|Induced Micro-Variations in Hydrodynamic Bearings|Aubaroud Aubuschv Auwood|Stpub|122|585|589|Rsno|Pppd|Dr11||
2014|Ed80|yamada2014rp-1|Trapping and release of giant unilamellar vesicles in microfluidic wells|Auyamada Auleess Aubassereau Aubaroud|Stpub|10 -32|5851|6110|Rsno|Pppd|Dr11||
2015|Ed114|funfak2015rp-1|Paramecium swimming and ciliary beating patterns&#58; a study on four RNA interference mutations|Aufunfak Aufisch Aumotaal Audiener Aucombettes Aubaroud Audupuiswilliams|Stpub|7 &#40;1&#41;|90|100|Rsno|Pppd|Dr11||
2016|Ed115|taccoen2016rp-1|Probing the Mechanical Strength of an Armored Bubble and Its Implication to Particle-Stabilized Foams|Autaccoen Aulequeux Augunes Aubaroud|Stpub|6 - 011010|0|0|Rsno|Pppd|Dr11||
2014|Ed101|hwang2014rp-1|Intracellular regulation of cell signaling cascades&#58; how location makes a difference|Auhwang Aukumar Aubarakat|Stpub|69|213|242|Rsno|Pppd|Dr11||
2012|Ed80|leess2012rp-2|Interface-induced recirculation within a stationary microfluidic drop|Auleess Augallaire Aubaroud|Stpub|8|10750|10758|Rsno|Pppd|Dr11||
2016|Ed110|chomaz2016rp-1|It is time to think the Anthropocene &#33; A manifesto|Auchomaz|Stacc||||Rsno|Pppd|Dr11||
2014|Ed1|mathur2014rp-1|Effects of an axial flow on the centrifugal&#44; elliptic and hyperbolic instabilities in Stuart vortices|Aumathur Auortiz Audubos Auchomaz|Stpub|758|565|585|Rsno|Pppd|Dr11||
2012|Ed1|meliga2012rp-1|A weakly nonlinear mechanism for mode selection in swirling jets|Aumeliga Augallaire Auchomaz|Stpub|699|216|262|Rsno|Pppd|Dr11||
2009|Ed1|marquet2009rp-1|Direct and Adjoint Global Modes of a Recirculation Bubble&#58; Lift-up and Convective Nonnormalities|Aumarquet Aulombardi Auchomaz Ausipp Aujacquin|Stpub|622|1|21|Rsno|Pppd|Dr11||
2009|Ed1|meliga2009rp-4|Global mode interaction and pattern selection in the wake of a disk&#58; a weakly nonlinear expansion|Aumeliga Auchomaz Ausipp|Stpub|633|159|189|Rsno|Pppd|Dr11||
2013|Ed1|arratia2013rp-1|Transient perturbation growth in time-dependent mixing layers|Auarratia Aucaulfield Auchomaz|Stpub|717|90|133|Rsno|Pppd|Dr11||
2013|Ed1|arratia2013rp-2|On the longitudinal optimal perturbations to inviscid plane shear flow&#58; formal solution and asymptotic approximation|Auarratia Auchomaz|Stpub|737|387|411|Rsno|Pppd|Dr11||
1992|Ed4|chomaz1992rp-3|Instabilit&#233;s du sillage g&#233;n&#233;r&#233; par une sph&#232;re|Auchomaz Aubonneton|Stpub|314|1001|1006|Rsno|Pppd|Dr11||
2014|Ed1|soundar2014rp-1|Extended Squire&#39;s transformation and its consequences for transient growth in a confined shear flow|Ausoundar Auchomaz|Stpub|744|430|456|Rsno|Pppd|Dr11||
2007|Ed1|chomaz2007rp-2|Three-dimensional stability of a horizontal flow sheared horizontally in a stably stratified fluid|Audeloncle Auchomaz Aubillant|Stpub|570|297|305|Rsno|Pppd|Dr11||
2016|Ed117|basu2016rp-1|Cytotoxic T cells use mechanical force to potentiate target cell killing|Aubasu Auwhitlock Auhusson Aufloch Aujin Audotiwala Augiannone Auhivroz Aulieberman Aukam Auhuse|Stpub|165|100|110|Rsno|Pppd|Dr11||
2016|Ed1|lisicki2016rp-1|Phoretic flow induced by asymmetric confinement|Aulisicki Aumichelin Aulauga|Stpub|799|R|5|Rsno|Pppd|Dr11||
2016|Ed116|pineirua2016rp-1|Synchronized switch harvesting applied to piezoelectric flags|Aupineirua Aumichelin Audoare|Stpub|25 - 085004|0|0|Rsno|Pppd|Dr11||
2016|Ed1|mougel2016rp-1|Synchronized flutter of two slender flags|Aumougel Audoare Aumichelin|Stpub|801|652|669|Rsno|Pppd|Dr11||
2016|Ed68|xia2016rp-2|Resonance-induced enhancement of the energy harvesting performance of piezoelectric flags|Auxia Aumichelin Audoare|Stpub|107 - 263901|0|0|Rsno|Pppd|Dr11||
2016|Ed29|xia2016rp-1|Electro-hydrodynamic synchronization of piezoelectric flags|Auxia Audoare Aumichelin|Stpub|65|398|410|Rsno|Pppd|Dr11||
2013|Ed29|amandolese2013rp-2|Low speed flutter and limit cycle oscillations of a two-degree-of-freedom flat plate in a wind tunnel|Auamandolese Aumichelin Auchoquel|Stpub|43|244|255|Rsno|Pppd|Dr11||
2015|Ed1|yariv2015rp-1|Phoretic self-propulsion at large P&#233;clet numbers|Auyariv Aumichelin|Stpub|768 - R1|0|0|Rsno|Pppd|Dr11||
2015|Ed109|xia2015rp-1|Fluid-solid-electric lock-in of energy harvesting piezoelectric flags|Auxia Aumichelin|Stpub|3 - 014009|0|0|Rsno|Pppd|Dr11||
2015|Ed35|pineirua2015rp-1|Influence and optimization of the electrodes position in a piezoelectric energy harvesting flag|Aupineirua Audoare Aumichelin|Stpub|346|200|215|Rsno|Pppd|Dr11||
2015|Ed108|johnson2015rp-1|A regularised singularity approach to phoretic problems|Aujohnson Aumichelin Aulauga|Stpub|38 - 139|0|0|Rsno|Pppd|Dr11||
2015|Ed12|michelin2015rp-2|A reciprocal theorem for boundary-driven channel flow|Aumichelin Aulauga|Stpub|27 - 111701|0|0|Rsno|Pppd|Dr11||
2015|Ed80|michelin2015rp-1|Geometric pumping in autophoretic channels|Aumichelin Aujohnson Aucanio Aulobato Aulauga|Stpub|11|5804|5811|Rsno|Pppd|Dr11||
2015|Ed108|michelin2015rp-3|Autophoretic locomotion from geometric asymmetry|Aumichelin Aulauga|Stpub|38 - 7|0|0|Rsno|Pppd|Dr11||
2014|Ed1|michelin2014rp-1|Phoretic self-propulsion at finite P&#233;clet numbers|Aumichelin Aulauga|Stpub|747|572|604|Rsno|Pppd|Dr11||
2013|Ed12|michelin2013rp-3|Spontaneous autophoretic motion of isotropic particles|Aumichelin Aulauga Aubartolo|Stpub|25 - 061701|0|0|Rsno|Pppd|Dr11||
2013|Ed1|michelin2013rp-2|Unsteady feeding and optimal strokes of model ciliates|Aumichelin Aulauga|Stpub|715|1|31|Rsno|Pppd|Dr11||
2013|Ed1|michelin2013rp-1|Energy harvesting efficiency of piezoelectric flags in axial flows|Aumichelin Audoare|Stpub|714|489|504|Rsno|Pppd|Dr11||
2011|Ed12|michelin2011rp-1|Optimal feeding is optimal swimming for all P&#233;clet numbers|Aumichelin Aulauga|Stpub|23 &#40;101901&#41;|0|0|Rsno|Pppd|Dr11||
2010|Ed12|michelin2010rp-1|Efficiency optimization and symmetry-breaking in a model of ciliary locomotion|Aumichelin Aulauga|Stpub|22 &#40;111901&#41;|0|0|Rsno|Pppd|Dr11||
2014|Ed6|izri2014rp-1|Self-propulsion of pure water droplets by spontaneous Marangoni stress driven motion|Auizri Aulindern Aumichelin Audauchot|Stpub|113 - 248302|0|0|Rsno|Pppd|Dr11||
2011|Ed29|doare2011rp-1|Piezoelectric coupling in energy harvesting flexible plates&#58; linear stability analysis and conversion efficiency|Audoare Aumichelin|Stpub|27|1357|1375|Rsno|Pppd|Dr11||
2015|Ed112|bozsak2015rp-1|Optimization of Drug Delivery by Drug-Eluting Stents|Aubozsak Augonzalez Austernberger Auchomaz Aubarakat|Stpub|10 - e0130182|0|0|Rsno|Pppd|Dr11||
2016|Ed111|gouget2016rp-1|Model of cellular mechanotransduction via actin stress fibers|Augouget Auhwang Aubarakat|Stpub|15|331|344|Rsno|Pppd|Dr11||
2016|Ed119|lafaurie-janvore2016rp-1|A simple microfluidic device to study cell-scale endothelial mechanotransduction|Aulafaurie-janvore Auantoinee Auperkins Aubabataheri Aubarakat|Stpub|18|1|12|Rsno|Ppno|Dr11||
2016|Ed112|lecarpentier2016rp-1|Determination of the wall shear stress exerted by the maternal circulation on the syncytiotrophoblast in human placenta|Aulecarpentier Aubhatt Aubertin Audeloison Ausalomon Aukuen Audeloron Aufourniert Aubarakat Autsatsaris|Stpub|11 e0147262|0|0|Rsno|Ppno|Dr11||
2016|Ed120|lecarpentier2016rp-2|Fluid shear stress promotes PlGF upregulation in human syncytiotrophoblast through the cAMP-PKA signaling pathway|Aulecarpentier Auatallah Auguibourdenche Auschuster Auvieillefosse Auchissey Auhaddad Auevain-brion Aupidoux Aubarakat Aufourniert Autsatsaris|Stinp||||Rsno|Ppno|Dr11||
2016|Ed118|mchugh2016rp-1|Medical stents&#58; state of the art and future directions|Aumchugh Aubarakat Aumcginty|Stpub|44|274|275|Rsno|Ppno|Dr11||
2016|Ed118|seo2016rp-1|Drug-eluting stent design is a determinant of drug concentration at the endothelial cell surface|Auseo Aulafont Auchoi Aubarakat|Stpub|44|302|314|Rsno|Ppno|Dr11||
2016|Ed29|virot2016rp-1|Coupling between a flag and a spring-mass oscillator|Auvirot Auamandolese Auhemon|Stpub|65|447|454|Rsno|Pppd|Dr11||
2015|Ed106|hemon2015rp-1|Processing of dynamic wind pressure loads for temporal simulations|Auhemon|Stpub|21 - 4|425|442|Rsno|Pppd|Dr11||
2013|Ed92|amandolese2013rp-1|The transient temporal response of a flexible bridge deck subjected to a single gust|Auamandolese Auhemon Aumanzoor|Stpub|246|153|160|Rsno|Pppd|Dr11||
2016|Ed105|guillou2016rp-2|Measuring cell viscoelastic mechanical properties using a microfluidic extensional flow device|Auguillou Audhal Aulinjm Aubarakat Auhusson Aumullersj Aukumar|Stinp||||Rsno|Pppd|Dr11||
2016|Ed122|guillou2016rp-3|T lymphocyte passive deformation is controlled by unfolding of membrane surface reservoirs|Auguillou Aubabataheri Ausaitakis Aubohineust Audogniaux Auhivroz Aubarakat Auhusson|Stinp||||Rsno|Pppd|Dr11||
2016|Ed1|manneville2016rp-1|Turbulent patterns made simple&#63;|Aumanneville|Stpub|796|1|4|Rsno|Pppd|Dr11||
2015|Ed109|amselem2015rp-1|Breaking anchored droplets in a microfluidic Hele-Shaw cell|Auamselem Aubrun Augallaire Aubaroud|Stpub|3 - 054006|0|0|Rsno|Ppno|Dr11||
2015|Ed103|faranda2015rp-1|On using extreme&#44;values to detect stability thresholds in multi-stable systems&#58; The case of transitional plane Couette flow|Aufaranda Aulucarini Aumanneville Auwouters|Stpub|64|26|35|Rsno|Ppno|Dr11||
2016|Ed123|manneville2016rp-2|Transition to turbulence in wall-bounded flows&#58; Where do we stand&#63;|Aumanneville|Stpub|3 n&#176;2|0|0|Rsno|Ppno|Dr11||
2016|Ed1|dovetta2016rp-1|Uncertainty propagation in model extraction by system identification and its implication for control design|Audovetta Auschmid Ausipp|Stpub|791|214|236|Rsno|Ppno|Dr11||
2016|Ed88|darboistexier2016rp-1|Physics of knuckleballs|Audarboistexier Aucohen Auquered Auclanet|Stpub|18 - 073027|0|0|Rsno|Ppno|Dr11||
2016|Ed96|tadrist2016rp-1|Are leaves optimally designed for self-support&#63; An investigation on giant monocots|Autadrist Audarboistexier|Stpub|396|125|131|Rsno|Ppno|Dr11||
2016|Ed1|beneddine2016rp-1|Conditions for validity of mean flow stability analysis|Aubeneddine Ausipp Auarnault Audandois Aulesshafft|Stpub|798|485|504|Rsno|Ppno|Dr11||
2016|Ed1|blanchard2016rp-1|Pressure wave generation from perturbed premixed flames|Aublanchard Auschmid Ausipp Auschuller|Stpub|797|231|246|Rsno|Ppno|Dr11||
2016|Ed6|maleprade2016rp-1|Spreading of Bubbles after Contacting the Lower Side of an Aerophilic Slide Immersed in Water|Aumaleprade Auclanet Auquered|Stpub|117-issue 9-094501|0|0|Rsno|Ppno|Dr11||
2016|Ed125|drobinski2016rp-1|Scaling of precipitation extremes with temperature in the French Mediterranean region&#58; What explains the hook shape&#63;|Audrobinski Aualonzo Aubastin Ausilva Aumuller|Stpub|121 - issue 7|3100|3119|Rsno|Ppno|Dr11||
2016|Ed1|feuillebois2016rp-1|High-frequency effective viscosity of a dilute suspension of particles in Poiseuille flow between parallel walls|Aufeuillebois Auekieljezewska Auwajnryb Ausellier Aublawzdziewicz|Stpub|800|111|139|Rsno|Ppno|Dr11||
2016|Ed96|gonzalez2016rp-1|Turgidity-dependent petiole flexibility enables efficient water use by a tree subjected to water stress|Augonzalez Aucournede Audelangre|Stpub|398|20|31|Rsno|Ppno|Dr11||
2016|Ed12|guemas2016rp-1|Low-Reynolds number rising of a bubble near a free surface at vanishing Bond number|Auguemas Ausellier Aupigeonneau|Stpub|28 - issue 6 - 063102|0|0|Rsno|Ppno|Dr11||
2016|Ed124|lafont2016rp-1|Bioresorbable coronary scaff olds should disappear faster|Aulafont Aumensah|Stpub|387 - issue 10025|1275|1276|Rsno|Ppno|Dr11||
2016|Ed19|virot2016rp-2|Critical wind speed at which trees break|Auvirot Auponomarenko Audehandschoewercker Auquered Auclanet|Stpub|93 - issue 2 - 023001|0|0|Rsno|Ppno|Dr11||
2016|Ed1|yim2016rp-2|Stability of an isolated pancake vortex in stratified-rotating fluids|Auyim Aubillant Aumenesguen|Stpub|801|508|553|Rsno|Pppd|Dr11||
2016|Ed1|yim2016rp-1|Analogies and differences between the stability of an isolated pancake vortex and a columnar vortex in stratified fluid|Auyim Aubillant|Stpub|796|732|766|Rsno|Pppd|Dr11||
2016|Ed64|amselem2016rp-1|Universal microfluidic platform for bioassays in anchored droplets|Auamselem Auguermonprez Audrogue Aumichelin Aubaroud|Stpub|16|4200|4211|Rsno|Pppd|Dr11||
2016|Ed82|antoineg2016rp-1|Optimal energy harvesting from Vortex-Induced Vibrations of cables|Auantoineg Audelangre Aumichelin|Stpub|472 - 20160583|0|0|Rsno|Pppd|Dr11||
2016|Ed6|lauga2016rp-1|Stresslets induced by active swimmers|Aulauga Aumichelin|Stpub|117 - 148001|0|0|Rsno|Pppd|Dr11||
2016|Ed105|gonzalez2016rp-2|Elastocapillary Instability in Mitochondrial Fission|Augonzalez Ausart Aubabataheri Autareste Aubarakat Auclanet Auhusson|Stpub|110&#44; Issue 3|472 A|472 A|Rsno|Ppno|Dr11||
2016|Ed128|antoinee2016rp-1|The stentable in vitro artery&#58; an instrumented platform for endovascular device development and optimization|Auantoinee Aucornat Aubarakat|Stpub|13&#44; Issue 125&#44; 20160834|0|0|Rsno|Ppno|Dr11||
2016|Ed127|arratia2016rp-1|Inviscid Transient Growth on Horizontal Shear Layers with Strong Vertical Stratification|Auarratia Auortiz Auchomaz|Stpub|173|199|206|Rsno|Ppno|Dr11||
2016|Ed130|duprat2016rp-1|Elastocapillarity|Auduprat Austone|Stpub|4|193|243|Rsno|Ppno|Dr11||
2016|Ed112|frot2016rp-1|Frugal droplet microfluidics using consumer OPto-Electronics|Aufrot Autaccoen Aubaroud|Stpub|11&#44; Issue 8&#44; e0161490|0|0|Rsno|Ppno|Dr11||
2016|Ed126|gauthier2016rp-1|Aerodynamic Leidenfrost effect|Augauthier Aubird Auclanet Auquered|Stpub|1&#44; Issue 8&#44; 084002|0|0|Rsno|Ppno|Dr11||
2016|Ed131|sellier2016rp-1|Fundamental free-space solutions of a steady axisymetric MHD viscous flow|Ausellier Auaydin|Stpub|25&#44; Issue 1-2 special issue|4200|4211|Rsno|Ppno|Dr11||
2016|Ed51|semeraro2016rp-1|Modeling of coherent structures in a turbulent jet as global linear instability wavepackets&#58; Theory and experiment|Ausemeraro Aulesshafft Aujaunet Aujordan|Stpub|62|24|32|Rsno|Ppno|Dr11||
2016|Ed126|soto2016rp-1|Surfing on a herringbone|Ausoto Aulagubeau Auclanet Auquered|Stpub|1&#44; Issue 1&#44; 013902|0|0|Rsno|Ppno|Dr11||
2016|Ed130|stone2016rp-1|Model Problems Coupling Elastic Boundaries and Viscous Flows|Austone Auduprat|Stpub|4|78|99|Rsno|Ppno|Dr11||
2017|Ed29|hemon2017rp-1|Energy harvesting of prisms&#58; a wind tunnel experiment|Auhemon Auamandolese Auandrianne|Stpub|70|390|402|Rsno|Pppd|Dr11||
2017|Ed132|virot2017rp-1|Chaotic Dynamics of Flags from Recurring Values of Flapping Moment|Auvirot Aufaranda Auamandolese Auhemon|Stpub|27&#44; Issue 2|0|0|Rsno|Pppd|Dr11||
1997|Ed6|couairon1997rp-2|Pattern selection in the presence of a cross flow|Aucouairon Auchomaz|Stpub|79|2666|2669|Rsno|Pppd|Dr11||
2002|Ed29|doare2002rp-1|Local and global instability of fluid-conveying pipes on elastic foundations|Audoare Audelangre|Stpub|16|1|14|Rspd|Pppd|Dr11||
1998|Ed12|delbende1998rp-2|Nonlinear convective&#47;absolute instabilities of parallel two-dimensional wakes|Audelbende Auchomaz|Stpub|10|2724|2736|Rspd|Pppd|Dr11||
1998|Ed30|ruyer1998rp-1|Modeling film flows down inclined planes|Auruyer Aumanneville|Stpub|6|277|292|Rspd|Pppd|Dr11||
1998|Ed1|delbende1998rp-1|Absolute and convective instabilities in the Batchelor vortex&#58; a numerical study of the linear impulse response|Audelbende Auchomaz Auhuerre|Stpub|355|229|254|Rspd|Pppd|Dr11||
1998|Ed12|pier1998rp-1|Steep nonlinear global modes in spatially developing media|Aupier Auhuerre Auchomaz Aucouairon|Stpub|10|2433|2435|Rspd|Pppd|Dr11||
1999|Ed12|chomaz1999rp-2|Absolute and convective nature of the Eckhaus and zigzag instability with throughflow|Auchomaz Aucouairon Aujulien|Stpub|11|3369|3373|Rspd|Pppd|Dr11||
1999|Ed12|chomaz1999rp-1|Against the wind|Auchomaz Aucouairon|Stpub|11|2977|2983|Rspd|Pppd|Dr11||
1996|Ed14|pier1996rp-1|Fully nonlinear global modes in spatially developing media|Aupier Auhuerre|Stpub|97|206|222|Rspd|Pppd|Dr11||
2002|Ed12|cossu2002rp-1|Stabilization of Tollmien-Schlichting waves by finite amplitude optimal streaks in the Blasius boundary layer|Aucossu Aubrandt|Stpub|14|L57|L60|Rspd|Pppd|Dr11||
2001|Ed1|chomaz2001rp-1|The dynamics of a viscous soap film with soluble surfactant|Auchomaz|Stpub|442|387|409|Rsno|Pppd|Dr11||
2001|Ed14|couairon2001rp-1|Pushed global modes in weakly inhomogeneous subcritical flows|Aucouairon Auchomaz|Stpub|158|129|150|Rsno|Pppd|Dr11||
